176.950000 12.878000 171.714000 59.911900
284.064000 12.789300 281.788000 59.994100
79.158700 14.183200 72.888700 60.126600
187.915000 14.029000 183.030000 61.232800
198.052000 14.245100 193.924000 60.779600
49.318000 14.733500 42.180900 61.438300
91.668600 15.098700 85.710500 61.171200
291.110000 17.589100 288.095000 64.396900
66.583300 18.089600 60.600700 63.915000
226.465000 17.817400 222.917000 64.836400
21.940500 19.224600 15.600100 64.916100
55.884800 18.747700 49.162900 65.199600
168.882000 18.699600 163.903000 65.706400
215.787000 19.247400 212.206000 66.055900
235.654000 18.921600 231.875000 65.992500
276.015000 19.128200 273.529000 65.793700
310.775000 19.121200 308.436000 65.185800
361.574000 18.683100 359.033000 65.228100
324.053000 19.832100 321.785000 66.245100
143.923000 21.081300 138.923000 67.800600
120.501000 22.830500 114.475000 70.181000
346.096000 23.110600 343.680000 69.503100
47.253000 24.112800 41.019600 69.819200
138.320000 23.806300 132.378000 71.144700
106.016000 24.862600 99.864300 71.909700
265.990000 25.354200 263.453000 71.845600
280.149000 25.031600 277.392000 71.629800
340.094000 25.126000 336.894000 72.396000
91.606000 25.920300 86.208800 71.823700
195.253000 27.475600 190.760000 74.854900
248.103000 28.933200 244.633000 77.752500
306.389000 28.764900 302.727000 76.443700
235.784000 29.574900 231.478000 77.400800
314.144000 30.302300 311.055000 78.395900
359.884000 30.015100 357.435000 76.205900
36.827600 32.255600 30.618800 77.655900
82.014000 32.456500 75.657000 79.295900
222.049000 32.107000 217.987000 79.906000
56.315700 33.306200 50.516100 79.052900
121.482000 33.490000 116.789000 79.740600
140.052000 33.279400 134.569000 80.806100
242.429000 33.889800 238.424000 81.752300
274.100000 33.466400 269.938000 81.708000
169.934000 34.880100 164.658000 82.690500
249.492000 35.105200 245.166000 83.177700
28.864600 36.347900 22.992400 81.980300
208.215000 36.312900 204.289000 83.652000
89.853400 38.068300 83.848800 85.065600
192.729000 37.626900 187.747000 85.869000
307.432000 37.601400 304.132000 85.472200
82.678800 39.374100 76.726100 86.291100
177.428000 39.199700 171.575000 88.342700
334.243000 38.407500 331.476000 85.507400
63.062700 40.287000 56.895200 87.141000
152.822000 39.768000 146.718000 88.278700
141.265000 41.391300 136.146000 88.900400
74.315300 42.153400 68.289100 89.268500
240.737000 42.424100 236.975000 90.113700
168.219000 42.883200 162.607000 91.769200
108.957000 44.090200 102.522000 92.228900
212.134000 43.437300 207.492000 91.807600
251.003000 44.152800 247.169000 92.137200
281.109000 44.836400 277.226000 93.208900
330.034000 44.941800 326.749000 92.899600
360.026000 44.513200 356.929000 91.738900
45.769800 45.652000 39.221400 92.513600
52.304400 45.842800 45.814500 92.564100
337.101000 46.520100 334.819000 93.463700
276.399000 47.059500 271.946000 96.106200
301.409000 46.841800 296.849000 96.373500
141.572000 50.410900 136.464000 98.066100
55.153600 51.018300 48.990600 97.811300
269.303000 51.229600 264.864000 100.378000
160.209000 52.076400 154.743000 100.773000
194.502000 52.000900 189.808000 100.162000
286.471000 51.934800 281.776000 101.149000
72.677000 53.416900 67.035100 100.263000
186.136000 55.174300 180.955000 104.030000
263.070000 55.034800 258.772000 103.965000
136.797000 55.834900 131.108000 104.244000
169.972000 56.125100 164.605000 104.888000
205.927000 55.977600 200.737000 105.117000
310.889000 55.729500 307.183000 104.167000
336.998000 55.987500 333.984000 103.815000
257.212000 57.333200 253.968000 105.287000
114.082000 58.277800 108.243000 106.512000
34.838500 58.733900 28.493400 105.586000
56.321500 58.773400 50.421200 105.606000
158.828000 59.143300 154.386000 106.890000
243.653000 59.305900 239.551000 108.003000
292.457000 58.479200 288.140000 107.752000
62.083400 59.792900 56.462800 106.674000
198.791000 59.979500 194.385000 107.976000
140.408000 60.791700 134.162000 109.960000
25.461400 62.508200 18.970400 109.245000
100.015000 62.376300 95.115200 109.522000
220.424000 61.759500 215.327000 110.935000
303.314000 61.538300 298.757000 110.840000
90.358600 62.691100 84.211800 110.725000
179.981000 62.811600 173.901000 112.310000
264.084000 63.354100 259.986000 112.089000
337.670000 64.625300 333.558000 113.265000
351.082000 64.860900 348.207000 112.678000
57.398100 66.737600 50.770400 114.721000
174.880000 66.871200 168.009000 117.400000
159.173000 69.266300 153.985000 117.859000
252.672000 68.586700 247.870000 118.148000
269.608000 69.034500 265.623000 117.767000
39.960300 69.736300 34.078500 116.741000
79.107100 71.260600 73.119800 119.376000
290.724000 71.489300 286.658000 120.479000
281.803000 71.864700 278.052000 120.994000
345.049000 71.873300 341.423000 119.852000
28.382700 73.511100 21.430000 120.545000
115.876000 74.069000 110.426000 122.285000
132.902000 73.855000 126.676000 123.327000
141.406000 74.495700 135.688000 124.138000
50.484000 76.018600 44.889000 123.013000
99.720400 75.678400 94.089500 123.866000
231.402000 77.412100 227.059000 126.703000
258.713000 76.867200 254.020000 126.159000
307.620000 77.083200 303.742000 126.096000
131.345000 77.858700 125.147000 127.114000
320.183000 78.317300 315.803000 127.410000
352.001000 77.740800 348.275000 125.993000
114.516000 79.981300 108.787000 129.715000
172.972000 79.948700 167.408000 129.610000
28.088400 82.301800 22.239300 129.324000
54.408400 82.380000 48.187900 130.360000
122.487000 82.136600 117.380000 130.686000
313.852000 81.614800 309.736000 130.637000
281.851000 82.752800 277.176000 132.410000
341.607000 83.367200 338.236000 131.524000
293.570000 83.970500 289.710000 132.599000
39.832000 85.598900 34.303800 132.713000
167.227000 85.168500 162.292000 134.499000
253.550000 87.093500 249.161000 136.180000
355.909000 87.033300 352.199000 135.260000
327.817000 88.389400 323.698000 137.438000
22.142000 89.149100 16.339400 136.277000
192.162000 89.355400 187.097000 139.096000
246.482000 89.022400 242.063000 137.958000
55.177800 89.759600 49.053900 138.125000
80.764400 89.793000 74.923200 137.944000
111.168000 90.909600 105.302000 140.160000
269.512000 93.546900 265.079000 142.933000
307.822000 92.940500 304.094000 141.619000
221.733000 93.941200 216.467000 143.808000
155.865000 95.527600 150.552000 144.898000
252.908000 95.737100 247.958000 145.770000
38.535900 96.456000 32.954600 143.637000
260.612000 96.627500 256.419000 145.763000
299.928000 96.964300 295.183000 146.202000
84.818900 98.531600 79.415900 146.944000
101.758000 99.319300 96.978100 147.555000
243.881000 98.605200 238.596000 148.587000
312.420000 98.970000 307.764000 148.422000
210.363000 100.101000 205.514000 149.920000
108.450000 100.879000 101.553000 151.317000
238.686000 100.677000 233.454000 150.708000
47.632700 101.778000 41.488900 149.957000
356.484000 102.542000 351.924000 151.119000
23.400100 103.355000 18.045500 150.524000
71.302400 102.511000 64.706700 151.759000
266.266000 103.064000 261.159000 153.032000
78.996200 104.034000 73.403200 152.039000
162.623000 104.102000 158.318000 152.717000
243.671000 104.084000 238.751000 153.968000
231.948000 104.541000 227.039000 154.555000
249.357000 104.603000 243.410000 155.684000
60.269000 106.791000 54.375200 155.182000
101.216000 107.182000 96.429100 155.785000
333.044000 107.362000 329.003000 156.125000
32.762600 108.989000 28.243600 155.430000
274.443000 109.748000 269.344000 159.624000
168.354000 111.595000 162.303000 162.089000
39.252200 113.442000 33.104300 161.454000
104.193000 114.167000 99.491900 162.760000
306.910000 114.011000 301.548000 164.201000
93.698600 116.394000 88.882700 165.073000
149.231000 116.619000 144.250000 166.016000
163.283000 115.725000 157.345000 166.207000
82.323200 117.522000 77.266100 166.031000
296.382000 117.293000 291.275000 167.304000
223.136000 118.066000 217.900000 168.816000
313.431000 117.853000 308.006000 167.896000
264.765000 118.596000 259.849000 168.650000
321.150000 119.212000 316.466000 168.309000
352.349000 119.011000 347.941000 169.105000
359.770000 118.973000 355.005000 168.397000
210.582000 120.408000 205.852000 169.969000
233.218000 119.800000 227.436000 170.477000
288.495000 119.889000 283.557000 169.687000
167.425000 123.209000 162.502000 173.008000
241.905000 122.636000 236.014000 172.980000
42.804800 124.018000 37.705900 171.499000
215.251000 124.168000 208.724000 175.575000
262.066000 123.877000 257.135000 174.227000
51.733400 125.345000 46.914600 172.971000
181.348000 124.852000 174.689000 176.396000
233.179000 125.001000 227.587000 175.553000
361.153000 125.651000 356.066000 174.827000
132.771000 126.695000 127.465000 176.158000
145.579000 128.524000 139.302000 178.969000
321.344000 129.229000 315.955000 179.168000
95.786100 130.393000 90.958200 178.997000
201.186000 130.214000 195.372000 180.404000
283.851000 129.740000 277.921000 180.439000
277.835000 131.182000 272.919000 181.049000
227.301000 133.161000 221.659000 183.824000
247.604000 133.414000 242.994000 182.993000
287.857000 133.437000 282.960000 183.016000
101.694000 133.752000 96.045700 183.428000
131.802000 133.940000 126.753000 183.608000
271.290000 134.223000 266.437000 183.835000
312.831000 135.112000 307.768000 184.825000
341.869000 134.796000 337.140000 183.767000
204.080000 135.673000 199.219000 185.530000
217.118000 135.633000 210.819000 186.904000
193.588000 137.193000 188.626000 186.402000
252.717000 137.160000 247.945000 186.773000
368.502000 137.205000 363.427000 186.452000
49.094100 137.693000 43.535600 186.259000
140.112000 138.054000 134.719000 187.579000
266.412000 138.401000 260.621000 188.980000
54.109300 138.921000 49.443000 186.686000
183.386000 139.083000 177.791000 189.587000
87.192100 140.028000 81.537300 189.735000
297.326000 140.029000 292.339000 189.762000
345.007000 140.241000 340.140000 189.135000
323.036000 141.068000 317.668000 190.802000
130.916000 142.052000 125.621000 191.619000
221.512000 141.769000 215.208000 192.942000
257.853000 141.884000 252.178000 192.501000
101.970000 143.449000 97.098200 191.911000
23.707300 145.068000 18.866500 192.779000
42.390800 145.205000 37.545700 193.279000
351.548000 146.090000 345.860000 195.881000
360.254000 145.540000 354.427000 195.121000
152.230000 146.661000 146.024000 196.900000
282.616000 148.669000 276.786000 199.071000
319.218000 149.329000 313.878000 198.863000
73.893900 151.443000 68.848000 200.391000
93.054100 152.169000 88.040100 200.924000
224.110000 152.150000 217.504000 203.506000
107.260000 152.924000 101.837000 202.807000
168.929000 152.761000 163.026000 203.101000
162.355000 153.610000 156.401000 204.125000
293.957000 154.280000 288.872000 203.606000
258.143000 155.089000 252.126000 205.093000
355.560000 155.313000 350.683000 203.810000
230.746000 156.247000 226.187000 205.527000
272.377000 157.400000 267.031000 206.731000
32.386500 159.198000 26.939500 207.013000
58.168900 159.107000 52.769700 207.981000
105.498000 159.671000 99.734700 209.339000
75.567500 160.576000 70.449000 209.701000
331.495000 160.853000 325.919000 210.053000
357.179000 160.937000 351.302000 209.990000
91.626100 162.683000 86.791800 211.681000
238.121000 164.344000 233.320000 213.583000
27.437000 165.433000 21.873100 213.152000
199.157000 164.912000 193.111000 215.307000
177.317000 166.160000 171.398000 216.531000
344.362000 165.635000 337.883000 215.666000
324.499000 166.751000 319.074000 215.961000
78.942400 168.097000 73.703200 217.146000
152.359000 168.001000 146.226000 218.724000
188.504000 167.660000 182.835000 217.854000
293.223000 168.084000 287.124000 218.022000
368.105000 169.035000 362.430000 218.016000
224.695000 170.900000 218.662000 220.807000
253.694000 172.774000 247.944000 222.812000
312.474000 172.523000 306.086000 222.441000
27.942900 173.590000 22.704100 221.811000
149.533000 174.457000 144.442000 223.970000
200.601000 175.096000 194.856000 225.279000
98.703300 175.930000 93.904500 224.768000
71.010200 176.634000 66.475800 224.558000
60.054500 177.952000 55.332900 225.882000
343.348000 178.506000 336.674000 228.377000
321.620000 178.824000 315.999000 227.764000
233.037000 179.916000 227.004000 229.944000
18.785900 180.637000 14.202600 227.885000
153.034000 181.156000 147.904000 230.592000
31.293800 182.449000 26.675200 230.013000
194.365000 182.885000 188.319000 233.044000
265.911000 183.193000 259.600000 233.088000
207.977000 183.933000 201.968000 234.236000
357.322000 185.172000 350.771000 234.644000
214.996000 186.296000 208.998000 236.205000
177.016000 187.052000 170.762000 237.510000
240.096000 187.242000 234.739000 236.478000
96.419500 187.479000 91.230700 236.512000
45.193400 189.205000 40.022500 237.657000
344.709000 188.730000 337.998000 238.494000
35.892600 193.955000 30.651600 242.052000
81.167700 194.028000 75.709900 243.209000
95.007800 194.471000 89.800000 243.386000
169.219000 194.700000 162.796000 244.999000
212.328000 195.272000 206.193000 245.831000
264.952000 196.032000 258.650000 245.595000
273.413000 195.693000 266.181000 246.181000
74.723800 200.133000 70.070600 248.053000
155.627000 200.868000 149.892000 250.048000
210.834000 200.891000 204.634000 250.753000
28.296800 202.071000 22.624400 250.151000
50.916800 201.654000 45.711200 249.874000
186.909000 202.880000 180.682000 253.068000
299.563000 202.981000 292.803000 252.441000
352.360000 203.209000 346.267000 251.565000
96.448500 204.384000 93.222800 251.601000
286.643000 204.381000 280.975000 252.670000
316.628000 205.236000 309.717000 254.682000
17.918000 205.929000 12.929400 253.009000
109.299000 205.851000 103.980000 254.769000
246.496000 206.453000 240.365000 256.156000
279.207000 206.395000 272.619000 255.780000
23.162100 206.906000 18.451800 253.965000
189.501000 207.688000 182.520000 258.037000
201.141000 208.459000 195.607000 257.397000
39.053300 209.166000 34.345200 255.914000
83.921300 209.512000 79.229500 257.758000
73.910700 209.903000 69.061800 257.796000
167.186000 210.157000 161.441000 259.617000
64.790500 211.531000 60.808400 258.907000
126.989000 210.638000 121.466000 259.332000
161.136000 211.439000 156.311000 259.897000
229.611000 210.700000 223.119000 259.962000
347.451000 210.881000 340.451000 259.856000
259.928000 213.082000 253.253000 262.386000
306.678000 213.774000 299.807000 262.929000
23.279400 215.238000 18.222700 262.206000
334.548000 214.546000 327.561000 263.768000
197.850000 217.304000 192.106000 266.595000
215.047000 218.100000 208.393000 267.425000
59.981500 219.267000 55.769100 267.026000
131.993000 219.378000 126.698000 267.948000
182.567000 220.199000 176.685000 269.367000
276.140000 219.531000 269.046000 268.527000
149.877000 221.227000 144.838000 269.832000
253.984000 220.880000 246.975000 270.330000
302.154000 220.496000 295.295000 269.592000
315.327000 222.045000 308.035000 271.214000
66.705700 224.036000 62.443200 271.060000
134.221000 223.776000 129.066000 272.666000
358.008000 224.144000 350.611000 272.973000
